QUANTITYORDERED,PRICEEACH,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,STATE,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
39,71.98,2807.22,05/11/2003,Shipped,4,11,2003,Classic Cars,S18_4933,Rovelli Gifts,35640555,Via Ludovico il Moro 22,Bergamo,Bergamo,24100,Italy,Rovelli,Giovanni,Small
44,69.84,3072.96,12/11/2003,Shipped,4,11,2003,Classic Cars,S18_4933,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie,Medium
25,76.26,1906.5,21/11/2003,Shipped,4,11,2003,Classic Cars,S18_4933,"Australian Collectables, Ltd",61938446555,7 Allen Street,Glen Waverly,Victoria,3150,Australia,Connery,Sean,Small
45,76.26,3431.7,02/12/2003,Shipped,4,12,2003,Classic Cars,S18_4933,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff,Medium
25,83.39,2084.75,22/01/2004,Shipped,1,1,2004,Classic Cars,S18_4933,"Double Decker Gift Stores, Ltd",+(1715557555,120 Hanover Sq.,London,London,WA1 1DP,UK,Hardy,Thomas,Small
37,57.73,2136.01,02/03/2004,Shipped,1,3,2004,Classic Cars,S18_4933,"Saveley & Henriot, Co.",78325555,"2, rue du Commerce",Lyon,Lyon,69004,France,Saveley,Mary,Small
30,66.99,2009.7,13/04/2004,Shipped,2,4,2004,Classic Cars,S18_4933,Mini Caravy,88601555,"24, place Kluber",Strasbourg,Strasbourg,67000,France,Citeaux,Frederique,Small
36,75.55,2719.8,07/07/2004,Shipped,3,7,2004,Classic Cars,S18_4933,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff,Small
26,60.58,1575.08,09/08/2004,Shipped,3,8,2004,Classic Cars,S18_4933,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Small
23,73.41,1688.43,01/09/2004,Shipped,3,9,2004,Classic Cars,S18_4933,Handji Gifts& Co,652241555,Village Close - 106 Linden Road Sandown,Singapore,Singapore,69045,Singapore,Victorino,Wendy,Small
23,72.7,1672.1,06/10/2003,Shipped,4,10,2003,Classic Cars,S18_4933,"UK Collectables, Ltd.",+(1715552282,Berkeley Gardens 12  Brewery,Liverpool,Liverpool,WX1 6LT,UK,Devon,Elizabeth,Small
25,66.99,1674.75,16/10/2004,Shipped,4,10,2004,Classic Cars,S18_4933,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Small
21,100,3472.98,17/11/2004,Shipped,4,11,2004,Classic Cars,S18_4933,"AV Stores, Co.",+(1715551555,Fauntleroy Circus,Manchester,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium
26,63.43,1649.18,25/11/2004,Shipped,4,11,2004,Classic Cars,S18_4933,Marseille Mini Autos,91244555,"12, rue des Bouchers",Marseille,Marseille,13008,France,Lebihan,Laurence,Small
44,85.25,3751,12/01/2005,Resolved,1,1,2005,Classic Cars,S18_4933,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,CA,90003,USA,Young,Julie,Medium
24,100,4536,16/02/2005,Shipped,1,2,2005,Classic Cars,S18_4933,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Medium
66,66.99,4421.34,22/04/2005,On Hold,2,4,2005,Classic Cars,S18_4933,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,Frick,Sue,Medium
36,57.73,2078.28,29/05/2005,In Process,2,5,2005,Classic Cars,S18_4933,Souveniers And Things Co.,61294958555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Huxley,Adrian,Small
36,85.25,3069,18/03/2003,Shipped,1,3,2003,Classic Cars,S24_1046,"AV Stores, Co.",+(1715551555,Fauntleroy Circus,Manchester,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium
22,77.9,1713.8,21/05/2003,Shipped,2,5,2003,Classic Cars,S24_1046,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,NV,83030,USA,King,Sue,Small
25,60.26,1506.5,11/09/2003,Shipped,3,9,2003,Classic Cars,S24_1046,"Anna's Decorations, Ltd",299368555,201 Miller Street,North Sydney,NSW,2060,Australia,O'Hara,Anna,Small
37,72.76,2692.12,17/10/2003,Shipped,4,10,2003,Classic Cars,S24_1046,Heintze Collectables,86213555,Smagsloget 45,Aaarhus,Aaarhus,8200,Denmark,Ibsen,Palle,Small
32,75.69,2422.08,05/11/2003,Shipped,4,11,2003,Classic Cars,S24_1046,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,CT,97562,USA,King,Julie,Small
47,74.22,3488.34,12/11/2003,Shipped,4,11,2003,Classic Cars,S24_1046,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie,Medium
37,69.82,2583.34,20/11/2003,Shipped,4,11,2003,Classic Cars,S24_1046,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,NH,62005,USA,Young,Valarie,Small
20,62.47,1249.4,02/12/2003,Shipped,4,12,2003,Classic Cars,S24_1046,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff,Small
41,82.31,3374.71,16/01/2004,Shipped,1,1,2004,Classic Cars,S24_1046,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Medium
21,60.26,1265.46,26/02/2004,Shipped,1,2,2004,Classic Cars,S24_1046,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,CA,91217,USA,Thompson,Valarie,Small
22,76.43,1681.46,13/04/2004,Shipped,2,4,2004,Classic Cars,S24_1046,Mini Caravy,88601555,"24, place Kluber",Strasbourg,Strasbourg,67000,France,Citeaux,Frederique,Small
40,80.1,3204,07/07/2004,Shipped,3,7,2004,Classic Cars,S24_1046,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff,Medium
32,74.96,2398.72,09/08/2004,Shipped,3,8,2004,Classic Cars,S24_1046,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Small
36,66.14,2381.04,01/09/2004,Shipped,3,9,2004,Classic Cars,S24_1046,Handji Gifts& Co,652241555,Village Close - 106 Linden Road Sandown,Singapore,Singapore,69045,Singapore,Victorino,Wendy,Small
27,72.02,1944.54,05/10/2003,Shipped,4,10,2003,Classic Cars,S24_1046,"Norway Gifts By Mail, Co.",4722121555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,Oslo,N 0106,Norway,Klaeboe,Jan,Small
26,87.45,2273.7,16/10/2004,Shipped,4,10,2004,Classic Cars,S24_1046,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Small
30,70.55,2116.5,04/11/2004,Shipped,4,11,2004,Classic Cars,S24_1046,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,MA,50553,USA,Benitez,Violeta,Small
23,56.84,1307.32,17/11/2004,Shipped,4,11,2004,Classic Cars,S24_1046,"AV Stores, Co.",+(1715551555,Fauntleroy Circus,Manchester,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small
29,59.53,1726.37,25/11/2004,Shipped,4,11,2004,Classic Cars,S24_1046,Marseille Mini Autos,91244555,"12, rue des Bouchers",Marseille,Marseille,13008,France,Lebihan,Laurence,Small
21,60.37,1267.77,12/01/2005,Resolved,1,1,2005,Classic Cars,S24_1046,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,CA,90003,USA,Young,Julie,Small
34,100,3441.82,16/02/2005,Shipped,1,2,2005,Classic Cars,S24_1046,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Medium
26,76.43,1987.18,22/04/2005,On Hold,2,4,2005,Classic Cars,S24_1046,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,Frick,Sue,Small
60,64.67,3880.2,29/05/2005,In Process,2,5,2005,Classic Cars,S24_1046,Souveniers And Things Co.,61294958555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Huxley,Adrian,Medium
35,55.49,1942.15,31/01/2003,Shipped,1,1,2003,Classic Cars,S24_1444,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Small
47,69.36,3259.92,04/04/2003,Shipped,2,4,2003,Classic Cars,S24_1444,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,NY,10022,USA,Hernandez,Maria,Medium
20,60.69,1213.8,03/06/2003,Shipped,2,6,2003,Classic Cars,S24_1444,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff,Small
20,54.33,1086.6,01/08/2003,Shipped,3,8,2003,Classic Cars,S24_1444,Suominen Souveniers,35898045555,"Software Engineering Center, SEC Oy",Espoo,Espoo,FIN-02271,Finland,Suominen,Kalle,Small
25,65.31,1632.75,25/09/2003,Shipped,3,9,2003,Classic Cars,S24_1444,"Australian Gift Network, Co",61738446555,31 Duncan St. West End,South Brisbane,Queensland,4101,Australia,Calaghan,Tony,Small
25,69.36,1734,22/10/2003,Shipped,4,10,2003,Classic Cars,S24_1444,"Dragon Souveniers, Ltd.",652217555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,79903,Singapore,Natividad,Eric,Small
27,68.78,1857.06,06/11/2003,Shipped,4,11,2003,Classic Cars,S24_1444,L'ordine Souveniers,522556555,Strada Provinciale 124,Reggio Emilia,Reggio Emilia,42100,Italy,Moroni,Maurizio,Small
31,60.11,1863.41,14/11/2003,Shipped,4,11,2003,Classic Cars,S24_1444,"Iberia Gift Imports, Corp.",+(955558282,"C/ Romero, 33",Sevilla,Sevilla,41101,Spain,Roel,Jose Pedro,Small
44,66.47,2924.68,25/11/2003,Shipped,4,11,2003,Classic Cars,S24_1444,Mini Classics,9145554562,3758 North Pendale Street,White Plains,NY,24067,USA,Frick,Steve,Small
49,46.82,2294.18,09/12/2003,Shipped,4,12,2003,Classic Cars,S24_1444,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,MA,51003,USA,Franco,Valarie,Small
26,56.07,1457.82,12/02/2004,Shipped,1,2,2004,Classic Cars,S24_1444,"Clover Collections, Co.",35318621555,25 Maiden Lane,Dublin,Dublin,2,Ireland,Cassidy,Dean,Small
36,54.33,1955.88,15/03/2004,Shipped,1,3,2004,Classic Cars,S24_1444,"Blauer See Auto, Co.",4.96967E+11,Lyonerstr. 34,Frankfurt,Frankfurt,60528,Germany,Keitel,Roland,Small
44,52.6,2314.4,05/05/2004,Shipped,2,5,2004,Classic Cars,S24_1444,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Small
28,46.82,1310.96,15/06/2004,Shipped,2,6,2004,Classic Cars,S24_1444,Handji Gifts& Co,652241555,Village Close - 106 Linden Road Sandown,Singapore,Singapore,69045,Singapore,Victorino,Wendy,Small
45,64.74,2913.3,20/07/2004,Shipped,3,7,2004,Classic Cars,S24_1444,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie,Small
29,46.82,1357.78,20/08/2004,Shipped,3,8,2004,Classic Cars,S24_1444,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie,Small
40,53.75,2150,08/09/2004,Shipped,3,9,2004,Classic Cars,S24_1444,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,Yu,Kwai,Small
45,61.85,2783.25,13/10/2004,Shipped,4,10,2004,Classic Cars,S24_1444,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,MA,51247,USA,Hernandez,Marta,Small
44,53.18,2339.92,22/10/2004,Shipped,4,10,2004,Classic Cars,S24_1444,Heintze Collectables,86213555,Smagsloget 45,Aaarhus,Aaarhus,8200,Denmark,Ibsen,Palle,Small
25,69.16,1729,05/11/2004,Shipped,4,11,2004,Classic Cars,S24_1444,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,NY,10022,USA,Frick,Michael,Small
45,100,5972.4,20/11/2004,Shipped,4,11,2004,Classic Cars,S24_1444,"La Corne D'abondance, Co.",+(142342555,"265, boulevard Charonne",Paris,Paris,75012,France,Bertrand,Marie,Medium
48,47.4,2275.2,01/12/2004,Shipped,4,12,2004,Classic Cars,S24_1444,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff,Small
44,60.76,2673.44,10/12/2004,Shipped,4,12,2004,Classic Cars,S24_1444,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Small
25,97.27,2431.75,23/01/2005,Shipped,1,1,2005,Classic Cars,S24_1444,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie,Small
22,91.76,2018.72,22/02/2005,Shipped,1,2,2005,Classic Cars,S24_1444,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Small
31,50.29,1558.99,15/03/2005,Shipped,1,3,2005,Classic Cars,S24_1444,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Small
21,52.6,1104.6,03/05/2005,Shipped,2,5,2005,Classic Cars,S24_1444,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Small
55,46.82,2575.1,31/05/2005,In Process,2,5,2005,Classic Cars,S24_1444,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",Nantes,Nantes,44000,France,Labrune,Janine,Small
25,100,2845.75,24/02/2003,Shipped,1,2,2003,Motorcycles,S24_1578,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,Yu,Kwai,Small
35,98.05,3431.75,29/04/2003,Shipped,2,4,2003,Motorcycles,S24_1578,"Australian Collectors, Co.",395204555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Medium
35,93.54,3273.9,01/07/2003,Shipped,3,7,2003,Motorcycles,S24_1578,Lyon Souveniers,33146627555,27 rue du Colonel Pierre Avia,Paris,Paris,75508,France,Da Cunha,Daniel,Medium
43,95.8,4119.4,25/08/2003,Shipped,3,8,2003,Motorcycles,S24_1578,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,CA,90003,USA,Young,Julie,Medium
44,100,5355.68,10/10/2003,Shipped,4,10,2003,Motorcycles,S24_1578,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,CA,0,USA,Brown,Julie,Medium
50,100,5747.5,28/10/2003,Shipped,4,10,2003,Motorcycles,S24_1578,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,Hirano,Juri,Medium
48,100,5355.36,11/11/2003,Shipped,4,11,2003,Motorcycles,S24_1578,Daedalus Designs Imports,20161555,"184, chausse de Tournai",Lille,Lille,59000,France,Rance,Martine,Medium
25,100,2535.75,18/11/2003,Shipped,4,11,2003,Motorcycles,S24_1578,Herkku Gifts,4722673215,"Drammen 121, PR 744 Sentrum",Bergen,Bergen,N 5804,Norway,Oeztan,Veysel,Small
39,100,4351.23,01/12/2003,Shipped,4,12,2003,Motorcycles,S24_1578,Mini Wheels Co.,6505555787,5557 North Pendale Street,San Francisco,CA,0,USA,Murphy,Julie,Medium
25,90.16,2254,15/01/2004,Shipped,1,1,2004,Motorcycles,S24_1578,Auto Canal Petit,+(147556555,"25, rue Lauriston",Paris,Paris,75016,France,Perrier,Dominique,Small
32,91.29,2921.28,20/02/2004,Shipped,1,2,2004,Motorcycles,S24_1578,"Australian Collectors, Co.",395204555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Small
20,100,2299,05/04/2004,Shipped,2,4,2004,Motorcycles,S24_1578,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,NY,10022,USA,Frick,Michael,Small
26,100,2637.18,18/05/2004,Shipped,2,5,2004,Motorcycles,S24_1578,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,NJ,94019,USA,Brown,William,Small
42,100,4307.52,28/06/2004,Shipped,2,6,2004,Motorcycles,S24_1578,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,CT,97562,USA,King,Julie,Medium
21,100,2153.76,23/07/2004,Shipped,3,7,2004,Motorcycles,S24_1578,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",Nantes,Nantes,44000,France,Labrune,Janine,Small
34,100,3716.88,27/08/2004,Shipped,3,8,2004,Motorcycles,S24_1578,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,MA,51247,USA,Hernandez,Marta,Medium
47,100,5455.76,30/09/2004,Shipped,3,9,2004,Motorcycles,S24_1578,"Toys of Finland, Co.",902248555,Keskuskatu 45,Helsinki,Helsinki,21240,Finland,Karttunen,Matti,Medium
21,100,2650.62,15/10/2004,Shipped,4,10,2004,Motorcycles,S24_1578,Baane Mini Imports,7989555,Erling Skakkes gate 78,Stavern,Stavern,4110,Norway,Bergulfsen,Jonas,Small
48,100,6437.28,02/11/2004,Shipped,4,11,2004,Motorcycles,S24_1578,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,PA,70267,USA,Yu,Kyung,Medium
30,87.78,2633.4,15/11/2004,Shipped,4,11,2004,Motorcycles,S24_1578,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,Yu,Kwai,Small
27,84.39,2278.53,23/11/2004,Shipped,4,11,2004,Motorcycles,S24_1578,"Tokyo Collectables, Ltd",81335840555,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Shimamura,Akiko,Small
50,96.92,4846,05/01/2005,Shipped,1,1,2005,Motorcycles,S24_1578,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,Hirano,Juri,Medium
38,100,4197.1,02/02/2005,Shipped,1,2,2005,Motorcycles,S24_1578,"Australian Gift Network, Co",61738446555,31 Duncan St. West End,South Brisbane,Queensland,4101,Australia,Calaghan,Tony,Medium
45,100,4597.65,03/03/2005,Shipped,1,3,2005,Motorcycles,S24_1578,Scandinavian Gift Ideas,695346555,?kergatan 24,Boras,Boras,S-844 67,Sweden,Larsson,Maria,Medium
46,100,5287.7,08/04/2005,Shipped,2,4,2005,Motorcycles,S24_1578,"UK Collectables, Ltd.",+(1715552282,Berkeley Gardens 12  Brewery,Liverpool,Liverpool,WX1 6LT,UK,Devon,Elizabeth,Medium
35,100,3550.05,13/05/2005,Disputed,2,5,2005,Motorcycles,S24_1578,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Medium
29,59.37,1721.73,18/03/2003,Shipped,1,3,2003,Classic Cars,S24_1628,"AV Stores, Co.",+(1715551555,Fauntleroy Circus,Manchester,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small
50,59.87,2993.5,20/05/2003,Shipped,2,5,2003,Classic Cars,S24_1628,Atelier graphique,40322555,"54, rue Royale",Nantes,Nantes,44000,France,Schmitt,Carine,Small
26,49.81,1295.06,10/07/2003,Shipped,3,7,2003,Classic Cars,S24_1628,Reims Collectables,26471555,59 rue de l'Abbaye,Reims,Reims,51100,France,Henriot,Paul,Small
47,56.85,2671.95,11/09/2003,Shipped,3,9,2003,Classic Cars,S24_1628,"Anna's Decorations, Ltd",299368555,201 Miller Street,North Sydney,NSW,2060,Australia,O'Hara,Anna,Small
23,53.33,1226.59,17/10/2003,Shipped,4,10,2003,Classic Cars,S24_1628,Heintze Collectables,86213555,Smagsloget 45,Aaarhus,Aaarhus,8200,Denmark,Ibsen,Palle,Small
34,42.76,1453.84,05/11/2003,Shipped,4,11,2003,Classic Cars,S24_1628,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,CT,97562,USA,King,Julie,Small
34,53.83,1830.22,12/11/2003,Shipped,4,11,2003,Classic Cars,S24_1628,Herkku Gifts,4722673215,"Drammen 121, PR 744 Sentrum",Bergen,Bergen,N 5804,Norway,Oeztan,Veysel,Small
47,53.83,2530.01,20/11/2003,Shipped,4,11,2003,Classic Cars,S24_1628,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,NH,62005,USA,Young,Valarie,Small
45,49.81,2241.45,02/12/2003,Shipped,4,12,2003,Classic Cars,S24_1628,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff,Small
45,53.33,2399.85,16/01/2004,Shipped,1,1,2004,Classic Cars,S24_1628,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Small
36,43.27,1557.72,26/02/2004,Shipped,1,2,2004,Classic Cars,S24_1628,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,CA,91217,USA,Thompson,Valarie,Small
21,40.25,845.25,13/04/2004,Shipped,2,4,2004,Classic Cars,S24_1628,Mini Caravy,88601555,"24, place Kluber",Strasbourg,Strasbourg,67000,France,Citeaux,Frederique,Small
28,48.3,1352.4,06/07/2004,Shipped,3,7,2004,Classic Cars,S24_1628,L'ordine Souveniers,522556555,Strada Provinciale 124,Reggio Emilia,Reggio Emilia,42100,Italy,Moroni,Maurizio,Small
35,45.28,1584.8,06/08/2004,Shipped,3,8,2004,Classic Cars,S24_1628,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,NV,83030,USA,King,Sue,Small
50,52.32,2616,01/09/2004,Shipped,3,9,2004,Classic Cars,S24_1628,Handji Gifts& Co,652241555,Village Close - 106 Linden Road Sandown,Singapore,Singapore,69045,Singapore,Victorino,Wendy,Small
22,51.32,1129.04,05/10/2003,Shipped,4,10,2003,Classic Cars,S24_1628,"Norway Gifts By Mail, Co.",4722121555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,Oslo,N 0106,Norway,Klaeboe,Jan,Small
45,49.3,2218.5,16/10/2004,Shipped,4,10,2004,Classic Cars,S24_1628,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Small
48,42.26,2028.48,04/11/2004,Shipped,4,11,2004,Classic Cars,S24_1628,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,MA,50553,USA,Benitez,Violeta,Small
20,87.96,1759.2,17/11/2004,Shipped,4,11,2004,Classic Cars,S24_1628,"AV Stores, Co.",+(1715551555,Fauntleroy Circus,Manchester,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small
27,36.21,977.67,24/11/2004,Shipped,4,11,2004,Classic Cars,S24_1628,Reims Collectables,26471555,59 rue de l'Abbaye,Reims,Reims,51100,France,Henriot,Paul,Small
38,38.5,1463,12/01/2005,Resolved,1,1,2005,Classic Cars,S24_1628,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,CA,90003,USA,Young,Julie,Small
32,100,3970.56,10/02/2005,Shipped,1,2,2005,Classic Cars,S24_1628,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Medium
64,40.25,2576,22/04/2005,On Hold,2,4,2005,Classic Cars,S24_1628,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,Frick,Sue,Small
37,60.37,2233.69,29/05/2005,In Process,2,5,2005,Classic Cars,S24_1628,Souveniers And Things Co.,61294958555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Huxley,Adrian,Small
28,88.63,2481.64,17/02/2003,Shipped,1,2,2003,Planes,S24_1785,Rovelli Gifts,35640555,Via Ludovico il Moro 22,Bergamo,Bergamo,24100,Italy,Rovelli,Giovanni,Small
39,100,4651.53,29/04/2003,Shipped,2,4,2003,Planes,S24_1785,"Australian Collectors, Co.",395204555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Medium
41,94.1,3858.1,27/06/2003,Shipped,2,6,2003,Planes,S24_1785,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Medium
40,87.54,3501.6,25/08/2003,Shipped,3,8,2003,Planes,S24_1785,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,CA,90003,USA,Young,Julie,Medium
49,100,6433.7,28/10/2003,Shipped,4,10,2003,Planes,S24_1785,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,Hirano,Juri,Medium
27,98.48,2658.96,12/01/2004,Shipped,1,1,2004,Planes,S24_1785,Osaka Souveniers Co.,8.10663E+11,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Osaka,530-0003,Japan,Kentary,Mory,Small
34,100,3608.76,20/02/2004,Shipped,1,2,2004,Planes,S24_1785,"Australian Collectors, Co.",395204555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Medium
23,96.29,2214.67,02/04/2004,Shipped,2,4,2004,Planes,S24_1785,"Royal Canadian Collectables, Ltd.",+(6045554555,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Lincoln,Elizabeth,Small
31,88.63,2747.53,11/05/2004,Shipped,2,5,2004,Planes,S24_1785,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,Frick,Sue,Small
34,97.38,3310.92,24/06/2004,Cancelled,2,6,2004,Planes,S24_1785,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Medium
25,95.2,2380,23/07/2004,Shipped,3,7,2004,Planes,S24_1785,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",Nantes,Nantes,44000,France,Labrune,Janine,Small
22,100,2310.88,21/08/2004,Shipped,3,8,2004,Planes,S24_1785,"Norway Gifts By Mail, Co.",4722121555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,Oslo,N 0106,Norway,Klaeboe,Jan,Small
32,100,4061.76,16/09/2004,Shipped,3,9,2004,Planes,S24_1785,"Clover Collections, Co.",35318621555,25 Maiden Lane,Dublin,Dublin,2,Ireland,Cassidy,Dean,Medium
31,100,3493.7,15/10/2004,Shipped,4,10,2004,Planes,S24_1785,Mini Classics,9145554562,3758 North Pendale Street,White Plains,NY,24067,USA,Frick,Steve,Medium
25,100,2872.25,01/11/2004,Shipped,4,11,2004,Planes,S24_1785,giftsbymail.co.uk,+(1985558888,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Bennett,Helen,Small
47,87.54,4114.38,12/11/2004,Shipped,4,11,2004,Planes,S24_1785,Rovelli Gifts,35640555,Via Ludovico il Moro 22,Bergamo,Bergamo,24100,Italy,Rovelli,Giovanni,Medium
